city,date,crime_type,crime_count,daily_cases,total_cases
Chicago,2018-06-26,weapons offense,19,0,0
Chicago,2018-06-26,robbery,31,0,0
Chicago,2018-06-26,breaking & entering,55,0,0
Chicago,2018-06-26,liquor,0,0,0
Chicago,2018-06-26,disorder,7,0,0
Chicago,2018-06-26,arson,1,0,0
Chicago,2018-06-26,kidnapping,1,0,0
Chicago,2018-06-26,homicide,4,0,0
Chicago,2018-06-27,theft,216,0,0
Chicago,2018-06-27,none,126,0,0
Chicago,2018-06-27,theft of vehicle,24,0,0
Chicago,2018-06-27,property crime,83,0,0
Chicago,2018-06-27,assault,207,0,0
Chicago,2018-06-27,drugs,39,0,0
Chicago,2018-06-27,weapons offense,14,0,0
Chicago,2018-06-27,robbery,33,0,0
Chicago,2018-06-27,breaking & entering,77,0,0
Chicago,2018-06-27,liquor,1,0,0
Chicago,2018-06-27,disorder,5,0,0
Chicago,2018-06-27,arson,1,0,0
Chicago,2018-06-27,kidnapping,1,0,0
Chicago,2018-06-27,homicide,1,0,0
Chicago,2018-06-28,theft,211,0,0
Chicago,2018-06-28,none,134,0,0
Chicago,2018-06-28,theft of vehicle,30,0,0
Chicago,2018-06-28,property crime,76,0,0
Chicago,2018-06-28,assault,219,0,0
Chicago,2018-06-28,drugs,33,0,0
Chicago,2018-06-28,weapons offense,18,0,0
Chicago,2018-06-28,robbery,34,0,0
Chicago,2018-06-28,breaking & entering,55,0,0
Chicago,2018-06-28,liquor,2,0,0
Chicago,2018-06-28,disorder,9,0,0
Chicago,2018-06-28,arson,0,0,0
Chicago,2018-06-28,kidnapping,0,0,0
Chicago,2018-06-28,homicide,1,0,0
Chicago,2018-06-29,theft,195,0,0
Chicago,2018-06-29,none,112,0,0
Chicago,2018-06-29,theft of vehicle,23,0,0
Chicago,2018-06-29,property crime,82,0,0
Chicago,2018-06-29,assault,215,0,0
Chicago,2018-06-29,drugs,31,0,0
Chicago,2018-06-29,weapons offense,23,0,0
Chicago,2018-06-29,robbery,35,0,0
Chicago,2018-06-29,breaking & entering,50,0,0
Chicago,2018-06-29,liquor,2,0,0
Chicago,2018-06-29,disorder,11,0,0
Chicago,2018-06-29,arson,1,0,0
Chicago,2018-06-29,kidnapping,0,0,0
Chicago,2018-06-29,homicide,0,0,0
Chicago,2018-06-30,theft,212,0,0
Chicago,2018-06-30,none,117,0,0
Chicago,2018-06-30,theft of vehicle,30,0,0
Chicago,2018-06-30,property crime,89,0,0
Chicago,2018-06-30,assault,255,0,0
Chicago,2018-06-30,drugs,46,0,0
Chicago,2018-06-30,weapons offense,21,0,0
Chicago,2018-06-30,robbery,37,0,0
Chicago,2018-06-30,breaking & entering,43,0,0
Chicago,2018-06-30,liquor,1,0,0
Chicago,2018-06-30,disorder,13,0,0
Chicago,2018-06-30,arson,1,0,0
Chicago,2018-06-30,kidnapping,0,0,0
Chicago,2018-06-30,homicide,2,0,0
Chicago,2018-07-01,theft,203,0,0
Chicago,2018-07-01,none,200,0,0
Chicago,2018-07-01,theft of vehicle,33,0,0
Chicago,2018-07-01,property crime,87,0,0
Chicago,2018-07-01,assault,281,0,0
Chicago,2018-07-01,drugs,56,0,0
Chicago,2018-07-01,weapons offense,18,0,0
Chicago,2018-07-01,robbery,22,0,0
Chicago,2018-07-01,breaking & entering,75,0,0
Chicago,2018-07-01,liquor,0,0,0
Chicago,2018-07-01,disorder,9,0,0
Chicago,2018-07-01,arson,2,0,0
Chicago,2018-07-01,kidnapping,0,0,0
Chicago,2018-07-01,homicide,1,0,0
Chicago,2018-07-02,theft,231,0,0
Chicago,2018-07-02,none,132,0,0
Chicago,2018-07-02,theft of vehicle,23,0,0
Chicago,2018-07-02,property crime,84,0,0
Chicago,2018-07-02,assault,243,0,0
Chicago,2018-07-02,drugs,37,0,0
Chicago,2018-07-02,weapons offense,12,0,0
Chicago,2018-07-02,robbery,23,0,0
Chicago,2018-07-02,breaking & entering,61,0,0
Chicago,2018-07-02,liquor,0,0,0
Chicago,2018-07-02,disorder,13,0,0
Chicago,2018-07-02,arson,0,0,0
Chicago,2018-07-02,kidnapping,1,0,0
Chicago,2018-07-02,homicide,0,0,0
Chicago,2018-07-03,theft,200,0,0
Chicago,2018-07-03,none,126,0,0
Chicago,2018-07-03,theft of vehicle,29,0,0
Chicago,2018-07-03,property crime,86,0,0
Chicago,2018-07-03,assault,192,0,0
Chicago,2018-07-03,drugs,55,0,0
Chicago,2018-07-03,weapons offense,25,0,0
Chicago,2018-07-03,robbery,24,0,0
Chicago,2018-07-03,breaking & entering,76,0,0
Chicago,2018-07-03,liquor,0,0,0
Chicago,2018-07-03,disorder,11,0,0
Chicago,2018-07-03,arson,0,0,0
Chicago,2018-07-03,kidnapping,0,0,0
Chicago,2018-07-03,homicide,2,0,0
Chicago,2018-07-04,theft,152,0,0
Chicago,2018-07-04,none,86,0,0
Chicago,2018-07-04,theft of vehicle,27,0,0
Chicago,2018-07-04,property crime,103,0,0
Chicago,2018-07-04,assault,299,0,0
Chicago,2018-07-04,drugs,36,0,0
Chicago,2018-07-04,weapons offense,33,0,0
Chicago,2018-07-04,robbery,27,0,0
Chicago,2018-07-04,breaking & entering,50,0,0
Chicago,2018-07-04,liquor,0,0,0
Chicago,2018-07-04,disorder,15,0,0
Chicago,2018-07-04,arson,0,0,0
Chicago,2018-07-04,kidnapping,1,0,0
Chicago,2018-07-04,homicide,0,0,0
Chicago,2018-07-05,theft,193,0,0
Chicago,2018-07-05,none,109,0,0
Chicago,2018-07-05,theft of vehicle,23,0,0
Chicago,2018-07-05,property crime,98,0,0
Chicago,2018-07-05,assault,229,0,0
Chicago,2018-07-05,drugs,63,0,0
Chicago,2018-07-05,weapons offense,25,0,0
Chicago,2018-07-05,robbery,24,0,0
Chicago,2018-07-05,breaking & entering,63,0,0
Chicago,2018-07-05,liquor,1,0,0
Chicago,2018-07-05,disorder,10,0,0
Chicago,2018-07-05,arson,1,0,0
Chicago,2018-07-05,kidnapping,2,0,0
Chicago,2018-07-05,homicide,1,0,0
Chicago,2018-07-06,theft,206,0,0
Chicago,2018-07-06,none,146,0,0
Chicago,2018-07-06,theft of vehicle,28,0,0
Chicago,2018-07-06,property crime,97,0,0
Chicago,2018-07-06,assault,209,0,0
Chicago,2018-07-06,drugs,64,0,0
Chicago,2018-07-06,weapons offense,21,0,0
Chicago,2018-07-06,robbery,39,0,0
Chicago,2018-07-06,breaking & entering,61,0,0
Chicago,2018-07-06,liquor,1,0,0
Chicago,2018-07-06,disorder,14,0,0
Chicago,2018-07-06,arson,2,0,0
Chicago,2018-07-06,kidnapping,1,0,0
Chicago,2018-07-06,homicide,2,0,0
Chicago,2018-07-07,theft,187,0,0
Chicago,2018-07-07,none,119,0,0
Chicago,2018-07-07,theft of vehicle,30,0,0
Chicago,2018-07-07,property crime,92,0,0
Chicago,2018-07-07,assault,246,0,0
Chicago,2018-07-07,drugs,41,0,0
Chicago,2018-07-07,weapons offense,21,0,0
Chicago,2018-07-07,robbery,37,0,0
Chicago,2018-07-07,breaking & entering,42,0,0
Chicago,2018-07-07,liquor,1,0,0
Chicago,2018-07-07,disorder,11,0,0
Chicago,2018-07-07,arson,3,0,0
Chicago,2018-07-07,kidnapping,0,0,0
Chicago,2018-07-07,homicide,1,0,0
Chicago,2018-07-08,theft,150,0,0
Chicago,2018-07-08,none,95,0,0
Chicago,2018-07-08,theft of vehicle,30,0,0
Chicago,2018-07-08,property crime,90,0,0
Chicago,2018-07-08,assault,295,0,0
Chicago,2018-07-08,drugs,39,0,0
Chicago,2018-07-08,weapons offense,20,0,0
Chicago,2018-07-08,robbery,37,0,0
Chicago,2018-07-08,breaking & entering,53,0,0
Chicago,2018-07-08,liquor,0,0,0
Chicago,2018-07-08,disorder,10,0,0
Chicago,2018-07-08,arson,1,0,0
Chicago,2018-07-08,kidnapping,1,0,0
Chicago,2018-07-08,homicide,4,0,0
Chicago,2018-07-09,theft,200,0,0
Chicago,2018-07-09,none,124,0,0
Chicago,2018-07-09,theft of vehicle,18,0,0
Chicago,2018-07-09,property crime,91,0,0
Chicago,2018-07-09,assault,203,0,0
Chicago,2018-07-09,drugs,34,0,0
Chicago,2018-07-09,weapons offense,19,0,0
Chicago,2018-07-09,robbery,40,0,0
Chicago,2018-07-09,breaking & entering,62,0,0
Chicago,2018-07-09,liquor,1,0,0
Chicago,2018-07-09,disorder,8,0,0
Chicago,2018-07-09,arson,1,0,0
Chicago,2018-07-09,kidnapping,0,0,0
Chicago,2018-07-09,homicide,1,0,0
Chicago,2018-07-10,theft,221,0,0
Chicago,2018-07-10,none,126,0,0
Chicago,2018-07-10,theft of vehicle,30,0,0
Chicago,2018-07-10,property crime,87,0,0
Chicago,2018-07-10,assault,196,0,0
Chicago,2018-07-10,drugs,37,0,0
Chicago,2018-07-10,weapons offense,12,0,0
Chicago,2018-07-10,robbery,29,0,0
Chicago,2018-07-10,breaking & entering,51,0,0
Chicago,2018-07-10,liquor,3,0,0
Chicago,2018-07-10,disorder,15,0,0
Chicago,2018-07-10,arson,1,0,0
Chicago,2018-07-10,kidnapping,0,0,0
Chicago,2018-07-10,homicide,2,0,0
Chicago,2018-07-11,theft,187,0,0
Chicago,2018-07-11,none,117,0,0
Chicago,2018-07-11,theft of vehicle,22,0,0
Chicago,2018-07-11,property crime,74,0,0
Chicago,2018-07-11,assault,199,0,0
Chicago,2018-07-11,drugs,24,0,0
Chicago,2018-07-11,weapons offense,16,0,0
Chicago,2018-07-11,robbery,26,0,0
Chicago,2018-07-11,breaking & entering,53,0,0
Chicago,2018-07-11,liquor,3,0,0
Chicago,2018-07-11,disorder,9,0,0
Chicago,2018-07-11,arson,3,0,0
Chicago,2018-07-11,kidnapping,0,0,0
Chicago,2018-07-11,homicide,4,0,0
Chicago,2018-07-12,theft,218,0,0
Chicago,2018-07-12,none,116,0,0
Chicago,2018-07-12,theft of vehicle,30,0,0
Chicago,2018-07-12,property crime,79,0,0
Chicago,2018-07-12,assault,204,0,0
Chicago,2018-07-12,drugs,43,0,0
Chicago,2018-07-12,weapons offense,18,0,0
Chicago,2018-07-12,robbery,31,0,0
Chicago,2018-07-12,breaking & entering,47,0,0
Chicago,2018-07-12,liquor,0,0,0
Chicago,2018-07-12,disorder,2,0,0
Chicago,2018-07-12,arson,5,0,0
Chicago,2018-07-12,kidnapping,0,0,0
Chicago,2018-07-12,homicide,5,0,0
Chicago,2018-07-13,theft,227,0,0
Chicago,2018-07-13,none,107,0,0
Chicago,2018-07-13,theft of vehicle,36,0,0
Chicago,2018-07-13,property crime,85,0,0
Chicago,2018-07-13,assault,218,0,0
Chicago,2018-07-13,drugs,34,0,0
Chicago,2018-07-13,weapons offense,15,0,0
Chicago,2018-07-13,robbery,28,0,0
Chicago,2018-07-13,breaking & entering,56,0,0
Chicago,2018-07-13,liquor,3,0,0
Chicago,2018-07-13,disorder,8,0,0
Chicago,2018-07-13,arson,0,0,0
Chicago,2018-07-13,kidnapping,1,0,0
Chicago,2018-07-13,homicide,1,0,0
Chicago,2018-07-14,theft,187,0,0
Chicago,2018-07-14,none,93,0,0
Chicago,2018-07-14,theft of vehicle,17,0,0
Chicago,2018-07-14,property crime,84,0,0
Chicago,2018-07-14,assault,256,0,0
Chicago,2018-07-14,drugs,36,0,0
Chicago,2018-07-14,weapons offense,18,0,0
Chicago,2018-07-14,robbery,28,0,0
Chicago,2018-07-14,breaking & entering,55,0,0
Chicago,2018-07-14,liquor,3,0,0
Chicago,2018-07-14,disorder,8,0,0
Chicago,2018-07-14,arson,1,0,0
Chicago,2018-07-14,kidnapping,0,0,0
Chicago,2018-07-14,homicide,2,0,0
Chicago,2018-07-15,theft,189,0,0
Chicago,2018-07-15,none,116,0,0
Chicago,2018-07-15,theft of vehicle,29,0,0
Chicago,2018-07-15,property crime,89,0,0
Chicago,2018-07-15,assault,255,0,0
Chicago,2018-07-15,drugs,30,0,0
Chicago,2018-07-15,weapons offense,16,0,0
Chicago,2018-07-15,robbery,30,0,0
Chicago,2018-07-15,breaking & entering,48,0,0
Chicago,2018-07-15,liquor,0,0,0
Chicago,2018-07-15,disorder,5,0,0
Chicago,2018-07-15,arson,1,0,0
Chicago,2018-07-15,kidnapping,0,0,0
Chicago,2018-07-15,homicide,4,0,0
Chicago,2018-07-16,theft,190,0,0
Chicago,2018-07-16,none,125,0,0
Chicago,2018-07-16,theft of vehicle,27,0,0
Chicago,2018-07-16,property crime,84,0,0
Chicago,2018-07-16,assault,218,0,0
Chicago,2018-07-16,drugs,40,0,0
Chicago,2018-07-16,weapons offense,10,0,0
Chicago,2018-07-16,robbery,23,0,0
Chicago,2018-07-16,breaking & entering,55,0,0
Chicago,2018-07-16,liquor,1,0,0
Chicago,2018-07-16,disorder,13,0,0
Chicago,2018-07-16,arson,0,0,0
Chicago,2018-07-16,kidnapping,0,0,0
Chicago,2018-07-16,homicide,0,0,0
Chicago,2018-07-17,theft,191,0,0
Chicago,2018-07-17,none,106,0,0
Chicago,2018-07-17,theft of vehicle,23,0,0
Chicago,2018-07-17,property crime,82,0,0
Chicago,2018-07-17,assault,201,0,0
Chicago,2018-07-17,drugs,40,0,0
Chicago,2018-07-17,weapons offense,14,0,0
Chicago,2018-07-17,robbery,22,0,0
Chicago,2018-07-17,breaking & entering,56,0,0
Chicago,2018-07-17,liquor,1,0,0
Chicago,2018-07-17,disorder,4,0,0
Chicago,2018-07-17,arson,2,0,0
Chicago,2018-07-17,kidnapping,1,0,0
Chicago,2018-07-17,homicide,2,0,0
Chicago,2018-07-18,theft,200,0,0
Chicago,2018-07-18,none,143,0,0
Chicago,2018-07-18,theft of vehicle,33,0,0
Chicago,2018-07-18,property crime,80,0,0
Chicago,2018-07-18,assault,244,0,0
Chicago,2018-07-18,drugs,29,0,0
Chicago,2018-07-18,weapons offense,17,0,0
Chicago,2018-07-18,robbery,27,0,0
Chicago,2018-07-18,breaking & entering,52,0,0
Chicago,2018-07-18,liquor,2,0,0
Chicago,2018-07-18,disorder,10,0,0
Chicago,2018-07-18,arson,1,0,0
Chicago,2018-07-18,kidnapping,0,0,0
Chicago,2018-07-18,homicide,2,0,0
Chicago,2018-07-19,theft,210,0,0
Chicago,2018-07-19,none,130,0,0
Chicago,2018-07-19,theft of vehicle,33,0,0
Chicago,2018-07-19,property crime,67,0,0
Chicago,2018-07-19,assault,206,0,0
Chicago,2018-07-19,drugs,25,0,0
Chicago,2018-07-19,weapons offense,18,0,0
Chicago,2018-07-19,robbery,32,0,0
Chicago,2018-07-19,breaking & entering,45,0,0
Chicago,2018-07-19,liquor,2,0,0
Chicago,2018-07-19,disorder,7,0,0
Chicago,2018-07-19,arson,1,0,0
Chicago,2018-07-19,kidnapping,0,0,0
Chicago,2018-07-19,homicide,2,0,0
Chicago,2018-07-20,theft,229,0,0
Chicago,2018-07-20,none,144,0,0
Chicago,2018-07-20,theft of vehicle,26,0,0
Chicago,2018-07-20,property crime,79,0,0
Chicago,2018-07-20,assault,207,0,0
Chicago,2018-07-20,drugs,38,0,0
Chicago,2018-07-20,weapons offense,15,0,0
Chicago,2018-07-20,robbery,27,0,0
Chicago,2018-07-20,breaking & entering,51,0,0
Chicago,2018-07-20,liquor,1,0,0
Chicago,2018-07-20,disorder,3,0,0
Chicago,2018-07-20,arson,1,0,0
Chicago,2018-07-20,kidnapping,0,0,0
Chicago,2018-07-20,homicide,2,0,0
Chicago,2018-07-21,theft,191,0,0
Chicago,2018-07-21,none,89,0,0
Chicago,2018-07-21,theft of vehicle,27,0,0
Chicago,2018-07-21,property crime,98,0,0
Chicago,2018-07-21,assault,248,0,0
Chicago,2018-07-21,drugs,37,0,0
Chicago,2018-07-21,weapons offense,18,0,0
Chicago,2018-07-21,robbery,25,0,0
Chicago,2018-07-21,breaking & entering,52,0,0
Chicago,2018-07-21,liquor,2,0,0
Chicago,2018-07-21,disorder,8,0,0
Chicago,2018-07-21,arson,1,0,0
Chicago,2018-07-21,kidnapping,0,0,0
Chicago,2018-07-21,homicide,4,0,0
Chicago,2018-07-22,theft,179,0,0
Chicago,2018-07-22,none,91,0,0
Chicago,2018-07-22,theft of vehicle,24,0,0
Chicago,2018-07-22,property crime,84,0,0
Chicago,2018-07-22,assault,239,0,0
Chicago,2018-07-22,drugs,45,0,0
Chicago,2018-07-22,weapons offense,18,0,0
Chicago,2018-07-22,robbery,43,0,0
Chicago,2018-07-22,breaking & entering,61,0,0
Chicago,2018-07-22,liquor,0,0,0
Chicago,2018-07-22,disorder,5,0,0
Chicago,2018-07-22,arson,3,0,0
Chicago,2018-07-22,kidnapping,0,0,0
Chicago,2018-07-22,homicide,3,0,0
Chicago,2018-07-23,theft,218,0,0
Chicago,2018-07-23,none,125,0,0
Chicago,2018-07-23,theft of vehicle,25,0,0
Chicago,2018-07-23,property crime,97,0,0
Chicago,2018-07-23,assault,227,0,0
Chicago,2018-07-23,drugs,35,0,0
Chicago,2018-07-23,weapons offense,22,0,0
Chicago,2018-07-23,robbery,27,0,0
Chicago,2018-07-23,breaking & entering,57,0,0
Chicago,2018-07-23,liquor,0,0,0
Chicago,2018-07-23,disorder,9,0,0
Chicago,2018-07-23,arson,0,0,0
Chicago,2018-07-23,kidnapping,3,0,0
Chicago,2018-07-23,homicide,2,0,0
Chicago,2018-07-24,theft,210,0,0
Chicago,2018-07-24,none,121,0,0
Chicago,2018-07-24,theft of vehicle,29,0,0
Chicago,2018-07-24,property crime,89,0,0
Chicago,2018-07-24,assault,217,0,0
Chicago,2018-07-24,drugs,34,0,0
Chicago,2018-07-24,weapons offense,9,0,0
Chicago,2018-07-24,robbery,17,0,0
Chicago,2018-07-24,breaking & entering,62,0,0
Chicago,2018-07-24,liquor,0,0,0
Chicago,2018-07-24,disorder,8,0,0
Chicago,2018-07-24,arson,2,0,0
Chicago,2018-07-24,kidnapping,0,0,0
Chicago,2018-07-24,homicide,0,0,0
Chicago,2018-07-25,theft,205,0,0
Chicago,2018-07-25,none,122,0,0
Chicago,2018-07-25,theft of vehicle,27,0,0
Chicago,2018-07-25,property crime,90,0,0
Chicago,2018-07-25,assault,216,0,0
Chicago,2018-07-25,drugs,47,0,0
Chicago,2018-07-25,weapons offense,15,0,0
Chicago,2018-07-25,robbery,19,0,0
Chicago,2018-07-25,breaking & entering,51,0,0
Chicago,2018-07-25,liquor,3,0,0
Chicago,2018-07-25,disorder,12,0,0
Chicago,2018-07-25,arson,0,0,0
Chicago,2018-07-25,kidnapping,0,0,0
Chicago,2018-07-25,homicide,2,0,0
Chicago,2018-07-26,theft,209,0,0
Chicago,2018-07-26,none,124,0,0
Chicago,2018-07-26,theft of vehicle,22,0,0
Chicago,2018-07-26,property crime,92,0,0
Chicago,2018-07-26,assault,190,0,0
Chicago,2018-07-26,drugs,38,0,0
Chicago,2018-07-26,weapons offense,16,0,0
Chicago,2018-07-26,robbery,34,0,0
Chicago,2018-07-26,breaking & entering,62,0,0
Chicago,2018-07-26,liquor,0,0,0
Chicago,2018-07-26,disorder,10,0,0
Chicago,2018-07-26,arson,1,0,0
Chicago,2018-07-26,kidnapping,1,0,0
Chicago,2018-07-26,homicide,2,0,0
Chicago,2018-07-27,theft,178,0,0
Chicago,2018-07-27,none,136,0,0
Chicago,2018-07-27,theft of vehicle,31,0,0
Chicago,2018-07-27,property crime,107,0,0
Chicago,2018-07-27,assault,183,0,0
Chicago,2018-07-27,drugs,42,0,0
Chicago,2018-07-27,weapons offense,19,0,0
Chicago,2018-07-27,robbery,25,0,0
Chicago,2018-07-27,breaking & entering,58,0,0
Chicago,2018-07-27,liquor,2,0,0
Chicago,2018-07-27,disorder,15,0,0
Chicago,2018-07-27,arson,0,0,0
Chicago,2018-07-27,kidnapping,1,0,0
Chicago,2018-07-27,homicide,3,0,0
Chicago,2018-07-28,theft,199,0,0
Chicago,2018-07-28,none,113,0,0
Chicago,2018-07-28,theft of vehicle,30,0,0
Chicago,2018-07-28,property crime,95,0,0
Chicago,2018-07-28,assault,219,0,0
Chicago,2018-07-28,drugs,30,0,0
Chicago,2018-07-28,weapons offense,21,0,0
Chicago,2018-07-28,robbery,22,0,0
Chicago,2018-07-28,breaking & entering,55,0,0
Chicago,2018-07-28,liquor,2,0,0
Chicago,2018-07-28,disorder,16,0,0
Chicago,2018-07-28,arson,3,0,0
Chicago,2018-07-28,kidnapping,0,0,0
Chicago,2018-07-28,homicide,3,0,0
Chicago,2018-07-29,theft,183,0,0
Chicago,2018-07-29,none,80,0,0
Chicago,2018-07-29,theft of vehicle,32,0,0
Chicago,2018-07-29,property crime,69,0,0
Chicago,2018-07-29,assault,257,0,0
Chicago,2018-07-29,drugs,28,0,0
Chicago,2018-07-29,weapons offense,31,0,0
Chicago,2018-07-29,robbery,34,0,0
Chicago,2018-07-29,breaking & entering,51,0,0
Chicago,2018-07-29,liquor,0,0,0
Chicago,2018-07-29,disorder,4,0,0
Chicago,2018-07-29,arson,4,0,0
Chicago,2018-07-29,kidnapping,0,0,0
Chicago,2018-07-29,homicide,3,0,0
Chicago,2018-07-30,theft,215,0,0
Chicago,2018-07-30,none,127,0,0
Chicago,2018-07-30,theft of vehicle,33,0,0
Chicago,2018-07-30,property crime,91,0,0
Chicago,2018-07-30,assault,174,0,0
Chicago,2018-07-30,drugs,22,0,0
Chicago,2018-07-30,weapons offense,14,0,0
Chicago,2018-07-30,robbery,34,0,0
Chicago,2018-07-30,breaking & entering,62,0,0
Chicago,2018-07-30,liquor,0,0,0
Chicago,2018-07-30,disorder,8,0,0
Chicago,2018-07-30,arson,0,0,0
Chicago,2018-07-30,kidnapping,1,0,0
Chicago,2018-07-30,homicide,1,0,0
Chicago,2018-07-31,theft,210,0,0
Chicago,2018-07-31,none,140,0,0
Chicago,2018-07-31,theft of vehicle,29,0,0
Chicago,2018-07-31,property crime,95,0,0
Chicago,2018-07-31,assault,219,0,0
Chicago,2018-07-31,drugs,35,0,0
Chicago,2018-07-31,weapons offense,17,0,0
Chicago,2018-07-31,robbery,20,0,0
Chicago,2018-07-31,breaking & entering,55,0,0
Chicago,2018-07-31,liquor,0,0,0
Chicago,2018-07-31,disorder,7,0,0
Chicago,2018-07-31,arson,1,0,0
Chicago,2018-07-31,kidnapping,0,0,0
Chicago,2018-07-31,homicide,2,0,0
Chicago,2018-08-01,theft,234,0,0
Chicago,2018-08-01,none,210,0,0
Chicago,2018-08-01,theft of vehicle,20,0,0
Chicago,2018-08-01,property crime,81,0,0
Chicago,2018-08-01,assault,238,0,0
Chicago,2018-08-01,drugs,35,0,0
Chicago,2018-08-01,weapons offense,18,0,0
Chicago,2018-08-01,robbery,37,0,0
Chicago,2018-08-01,breaking & entering,62,0,0
Chicago,2018-08-01,liquor,1,0,0
Chicago,2018-08-01,disorder,8,0,0
Chicago,2018-08-01,arson,0,0,0
Chicago,2018-08-01,kidnapping,0,0,0
Chicago,2018-08-01,homicide,1,0,0
Chicago,2018-08-02,theft,266,0,0
Chicago,2018-08-02,none,111,0,0
Chicago,2018-08-02,theft of vehicle,36,0,0
Chicago,2018-08-02,property crime,82,0,0
Chicago,2018-08-02,assault,203,0,0
Chicago,2018-08-02,drugs,26,0,0
Chicago,2018-08-02,weapons offense,20,0,0
Chicago,2018-08-02,robbery,34,0,0
Chicago,2018-08-02,breaking & entering,65,0,0
Chicago,2018-08-02,liquor,2,0,0
Chicago,2018-08-02,disorder,6,0,0
Chicago,2018-08-02,arson,2,0,0
Chicago,2018-08-02,kidnapping,1,0,0
Chicago,2018-08-02,homicide,0,0,0
Chicago,2018-08-03,theft,274,0,0
Chicago,2018-08-03,none,145,0,0
Chicago,2018-08-03,theft of vehicle,33,0,0
Chicago,2018-08-03,property crime,74,0,0
Chicago,2018-08-03,assault,217,0,0
Chicago,2018-08-03,drugs,39,0,0
Chicago,2018-08-03,weapons offense,17,0,0
Chicago,2018-08-03,robbery,31,0,0
Chicago,2018-08-03,breaking & entering,45,0,0
Chicago,2018-08-03,liquor,2,0,0
Chicago,2018-08-03,disorder,11,0,0
Chicago,2018-08-03,arson,1,0,0
Chicago,2018-08-03,kidnapping,1,0,0
Chicago,2018-08-03,homicide,2,0,0
Chicago,2018-08-04,theft,244,0,0
Chicago,2018-08-04,none,92,0,0
Chicago,2018-08-04,theft of vehicle,34,0,0
Chicago,2018-08-04,property crime,87,0,0
Chicago,2018-08-04,assault,274,0,0
Chicago,2018-08-04,drugs,37,0,0
Chicago,2018-08-04,weapons offense,19,0,0
Chicago,2018-08-04,robbery,27,0,0
Chicago,2018-08-04,breaking & entering,65,0,0
Chicago,2018-08-04,liquor,2,0,0
Chicago,2018-08-04,disorder,19,0,0
Chicago,2018-08-04,arson,1,0,0
Chicago,2018-08-04,kidnapping,0,0,0
Chicago,2018-08-04,homicide,4,0,0
Chicago,2018-08-05,theft,224,0,0
Chicago,2018-08-05,none,103,0,0
Chicago,2018-08-05,theft of vehicle,20,0,0
Chicago,2018-08-05,property crime,97,0,0
Chicago,2018-08-05,assault,283,0,0
Chicago,2018-08-05,drugs,19,0,0
Chicago,2018-08-05,weapons offense,26,0,0
Chicago,2018-08-05,robbery,25,0,0
Chicago,2018-08-05,breaking & entering,45,0,0
Chicago,2018-08-05,liquor,0,0,0
Chicago,2018-08-05,disorder,5,0,0
Chicago,2018-08-05,arson,3,0,0
Chicago,2018-08-05,kidnapping,2,0,0
Chicago,2018-08-05,homicide,8,0,0
Chicago,2018-08-06,theft,218,0,0
Chicago,2018-08-06,none,131,0,0
Chicago,2018-08-06,theft of vehicle,26,0,0
Chicago,2018-08-06,property crime,74,0,0
Chicago,2018-08-06,assault,187,0,0
Chicago,2018-08-06,drugs,37,0,0
Chicago,2018-08-06,weapons offense,16,0,0
Chicago,2018-08-06,robbery,27,0,0
Chicago,2018-08-06,breaking & entering,69,0,0
Chicago,2018-08-06,liquor,0,0,0
Chicago,2018-08-06,disorder,12,0,0
Chicago,2018-08-06,arson,3,0,0
Chicago,2018-08-06,kidnapping,0,0,0
Chicago,2018-08-06,homicide,3,0,0
Chicago,2018-08-07,theft,234,0,0
Chicago,2018-08-07,none,127,0,0
Chicago,2018-08-07,theft of vehicle,36,0,0
Chicago,2018-08-07,property crime,70,0,0
Chicago,2018-08-07,assault,173,0,0
Chicago,2018-08-07,drugs,41,0,0
Chicago,2018-08-07,weapons offense,15,0,0
Chicago,2018-08-07,robbery,18,0,0
Chicago,2018-08-07,breaking & entering,60,0,0
Chicago,2018-08-07,liquor,1,0,0
Chicago,2018-08-07,disorder,8,0,0
Chicago,2018-08-07,arson,0,0,0
Chicago,2018-08-07,kidnapping,0,0,0
Chicago,2018-08-07,homicide,2,0,0
Chicago,2018-08-08,theft,223,0,0
Chicago,2018-08-08,none,137,0,0
Chicago,2018-08-08,theft of vehicle,25,0,0
Chicago,2018-08-08,property crime,69,0,0
Chicago,2018-08-08,assault,190,0,0
Chicago,2018-08-08,drugs,38,0,0
Chicago,2018-08-08,weapons offense,14,0,0
Chicago,2018-08-08,robbery,28,0,0
Chicago,2018-08-08,breaking & entering,53,0,0
Chicago,2018-08-08,liquor,0,0,0
Chicago,2018-08-08,disorder,8,0,0
Chicago,2018-08-08,arson,3,0,0
Chicago,2018-08-08,kidnapping,0,0,0
Chicago,2018-08-08,homicide,4,0,0
Chicago,2018-08-09,theft,210,0,0
Chicago,2018-08-09,none,111,0,0
Chicago,2018-08-09,theft of vehicle,27,0,0
Chicago,2018-08-09,property crime,75,0,0
Chicago,2018-08-09,assault,201,0,0
Chicago,2018-08-09,drugs,32,0,0
Chicago,2018-08-09,weapons offense,15,0,0
Chicago,2018-08-09,robbery,21,0,0
Chicago,2018-08-09,breaking & entering,57,0,0
Chicago,2018-08-09,liquor,4,0,0
Chicago,2018-08-09,disorder,12,0,0
Chicago,2018-08-09,arson,1,0,0
